9.1,1.1,0,26365.67
9.1,2.1,0,25347.7
9.1,3.1,0,24378.09
9.1,4.1,0,23483.51
9.1,5.1,0,22613.27
9.1,6.1,0,21837.85
9.1,7.1,0,21115.05
9.1,8.1,0,20430.32
9.1,9.1,0,19822.19
0.1,10.1,0,26404.85
1.1,10.1,0,25427.94
2.1,10.1,0,24358.62
3.1,10.1,0,23383.19
4.1,10.1,0,22548.88
5.1,10.1,0,21655.5
6.1,10.1,0,20910.88
7.1,10.1,0,20185.83
8.1,10.1,0,19514.03
9.1,10.1,0,18930.11
10.1,0.1,0,26404.85
10.1,1.1,0,25427.95
10.1,2.1,0,24358.62
10.1,3.1,0,23383.19
10.1,4.1,0,22548.88
10.1,5.1,0,21655.51
10.1,6.1,0,20910.88
10.1,7.1,0,20185.83
10.1,8.1,0,19514.03
10.1,9.1,0,18930.11
10.1,10.1,0,18092.39
0.1,11.1,0,26028.58
1.1,11.1,0,24573.63
2.1,11.1,0,23574.79
3.1,11.1,0,22510.85
4.1,11.1,0,21499.1
5.1,11.1,0,20576.85
6.1,11.1,0,19777.42
7.1,11.1,0,18959.25
8.1,11.1,0,18174.99
9.1,11.1,0,17416.96
10.1,11.1,0,16549.47
11.1,0.1,0,26028.57
11.1,1.1,0,24573.63
11.1,2.1,0,23574.8
11.1,3.1,0,22510.86
11.1,4.1,0,21499.1
11.1,5.1,0,20576.85
11.1,6.1,0,19777.42
11.1,7.1,0,18959.25
11.1,8.1,0,18174.99
11.1,9.1,0,17416.97
11.1,10.1,0,16549.48
11.1,11.1,0,14577.24
0.1,12.1,0,25530.17
1.1,12.1,0,24014.02
2.1,12.1,0,22432.57
3.1,12.1,0,21365.29
4.1,12.1,0,20291.72
5.1,12.1,0,19337.46
6.1,12.1,0,18371.68
7.1,12.1,0,17501.39
8.1,12.1,0,16738.2
9.1,12.1,0,15837.91
10.1,12.1,0,14822.89
11.1,12.1,0,12626.08
12.1,0.1,0,25530.17
12.1,1.1,0,24014.02
12.1,2.1,0,22432.57
12.1,3.1,0,21365.29
12.1,4.1,0,20291.72
12.1,5.1,0,19337.47
12.1,6.1,0,18371.68
12.1,7.1,0,17501.39
12.1,8.1,0,16738.2
12.1,9.1,0,15837.91
12.1,10.1,0,14822.89
12.1,11.1,0,12626.08
12.1,12.1,0,10155.08
0.1,13.1,0,24911.08
1.1,13.1,0,23386.94
2.1,13.1,0,21889.83
3.1,13.1,0,20217.45
4.1,13.1,0,19124.17
5.1,13.1,0,18112.95
6.1,13.1,0,17105.01
7.1,13.1,0,16194.7
8.1,13.1,0,15247.88
9.1,13.1,0,14293.88
10.1,13.1,0,13130.3
11.1,13.1,0,10617.3
12.1,13.1,0,8039.671
13.1,0.1,0,24911.08
13.1,1.1,0,23386.94
13.1,2.1,0,21889.84
13.1,3.1,0,20217.45
13.1,4.1,0,19124.17
13.1,5.1,0,18112.96
13.1,6.1,0,17105.01
13.1,7.1,0,16194.7
13.1,8.1,0,15247.89
13.1,9.1,0,14293.88
13.1,10.1,0,13130.3
13.1,11.1,0,10617.3
13.1,12.1,0,8039.671
13.1,13.1,0,6560.246
0.1,14.1,0,24338.84
1.1,14.1,0,22916.15
2.1,14.1,0,21336.24
3.1,14.1,0,19746.33
4.1,14.1,0,17987.51
5.1,14.1,0,16919.06
6.1,14.1,0,15810.92
7.1,14.1,0,14766.53
8.1,14.1,0,13789.55
9.1,14.1,0,12930.87
10.1,14.1,0,12015.24
11.1,14.1,0,9318.972
12.1,14.1,0,6791.096
13.1,14.1,0,5830.362
14.1,0.1,0,24338.85
14.1,1.1,0,22916.15
14.1,2.1,0,21336.24
14.1,3.1,0,19746.33
14.1,4.1,0,17987.51
14.1,5.1,0,16919.06
14.1,6.1,0,15810.92
14.1,7.1,0,14766.53
14.1,8.1,0,13789.55
14.1,9.1,0,12930.87
14.1,10.1,0,12015.24
14.1,11.1,0,9318.972
14.1,12.1,0,6791.096
14.1,13.1,0,5830.362
14.1,14.1,0,5357.142
0.1,15.1,0,23793.14
1.1,15.1,0,22290.53
2.1,15.1,0,20638.57
3.1,15.1,0,19211.96
4.1,15.1,0,17571.86
5.1,15.1,0,15758.14
6.1,15.1,0,14738.35
7.1,15.1,0,13778.77
8.1,15.1,0,12947.59
9.1,15.1,0,12235.54
10.1,15.1,0,11372.04
11.1,15.1,0,8189.569
12.1,15.1,0,6059.246
13.1,15.1,0,5445.399
14.1,15.1,0,5120.584
15.1,0.1,0,23793.13
15.1,1.1,0,22290.53
15.1,2.1,0,20638.57
15.1,3.1,0,19211.96
15.1,4.1,0,17571.86
15.1,5.1,0,15758.14
15.1,6.1,0,14738.35
15.1,7.1,0,13778.78
15.1,8.1,0,12947.59
15.1,9.1,0,12235.55
15.1,10.1,0,11372.04
15.1,11.1,0,8189.57
15.1,12.1,0,6059.247
15.1,13.1,0,5445.399
15.1,14.1,0,5120.584
15.1,15.1,0,4978.775
0.1,16.1,0,23277.02
1.1,16.1,0,21703.18
2.1,16.1,0,20201.82
3.1,16.1,0,18696.36
4.1,16.1,0,17327.23
5.1,16.1,0,15763.1
6.1,16.1,0,14098.1
7.1,16.1,0,13291.71
8.1,16.1,0,12469.47
9.1,16.1,0,11708.86
10.1,16.1,0,10842.44
11.1,16.1,0,6931.679
12.1,16.1,0,5586.162
13.1,16.1,0,5187.234
14.1,16.1,0,5022.592
15.1,16.1,0,4943.589
16.1,0.1,0,23241.56
16.1,1.1,0,21703.18
16.1,2.1,0,20201.82
16.1,3.1,0,18696.36
16.1,4.1,0,17327.23
16.1,5.1,0,15763.1
16.1,6.1,0,14098.1
16.1,7.1,0,13291.71
16.1,8.1,0,12469.47
16.1,9.1,0,11708.86
16.1,10.1,0,10842.44
16.1,11.1,0,6931.679
16.1,12.1,0,5586.162
16.1,13.1,0,5187.234
16.1,14.1,0,5022.592
16.1,15.1,0,4943.589
16.1,16.1,0,4960.362
0.1,17.1,0,24030.93
1.1,17.1,0,21808.12
2.1,17.1,0,20137.8
3.1,17.1,0,18566.8
4.1,17.1,0,17333.05
5.1,17.1,0,16006.27
6.1,17.1,0,14634.39
7.1,17.1,0,12950.92
8.1,17.1,0,12203.33
9.1,17.1,0,11499.21
10.1,17.1,0,10429.36
11.1,17.1,0,5973.108
12.1,17.1,0,5287.623
13.1,17.1,0,5089.27
14.1,17.1,0,5004.98
15.1,17.1,0,4979.296
16.1,17.1,0,5001.323
17.1,0.1,0,24030.93
17.1,1.1,0,21808.12
17.1,2.1,0,20137.8
17.1,3.1,0,18566.8
17.1,4.1,0,17333.05
17.1,5.1,0,16006.27
17.1,6.1,0,14634.39
17.1,7.1,0,12950.92
17.1,8.1,0,12203.33
17.1,9.1,0,11499.21
17.1,10.1,0,10429.36
17.1,11.1,0,5973.109
17.1,12.1,0,5287.623
17.1,13.1,0,5089.271
17.1,14.1,0,5004.98
17.1,15.1,0,4979.295
17.1,16.1,0,5001.323
17.1,17.1,0,5095.316
0.1,18.1,0,26308.28
1.1,18.1,0,24403.39
2.1,18.1,0,22372.21
3.1,18.1,0,20325.59
4.1,18.1,0,18067.21
5.1,18.1,0,16477.12
6.1,18.1,0,15201.71
7.1,18.1,0,13932.67
8.1,18.1,0,12078.34
9.1,18.1,0,11360.87
10.1,18.1,0,9661.097
11.1,18.1,0,5429.44
12.1,18.1,0,5188.001
13.1,18.1,0,5092.767
14.1,18.1,0,5045.863
15.1,18.1,0,5055.882
16.1,18.1,0,5125.236
17.1,18.1,0,5202.875
18.1,0.1,0,26308.28
18.1,1.1,0,24403.39
18.1,2.1,0,22372.21
18.1,3.1,0,20325.58
18.1,4.1,0,18067.21
18.1,5.1,0,16477.12
18.1,6.1,0,15201.71
18.1,7.1,0,13932.67
18.1,8.1,0,12078.33
18.1,9.1,0,11360.87
18.1,10.1,0,9661.096
18.1,11.1,0,5429.439
18.1,12.1,0,5188.002
18.1,13.1,0,5092.767
18.1,14.1,0,5045.863
18.1,15.1,0,5055.88
18.1,16.1,0,5125.235
18.1,17.1,0,5202.875
18.1,18.1,0,5267.182
0.1,19.1,0,28847.55
1.1,19.1,0,27061.34
2.1,19.1,0,25347.17
3.1,19.1,0,23799.89
4.1,19.1,0,22091.8
5.1,19.1,0,20296.17
6.1,19.1,0,18327.49
7.1,19.1,0,15598.12
8.1,19.1,0,13667.24
9.1,19.1,0,11445.02
19.1,0.1,0,28847.56
19.1,1.1,0,27061.35
19.1,2.1,0,25347.18
19.1,3.1,0,23799.89
19.1,4.1,0,22091.8
19.1,5.1,0,20296.17
19.1,6.1,0,18327.49
19.1,7.1,0,15567.76
19.1,8.1,0,13667.24
19.1,9.1,0,11445.02
0.1,20.1,0,31484.06
1.1,20.1,0,30022.37
2.1,20.1,0,28633.28
3.1,20.1,0,27262.72
4.1,20.1,0,26056.55
5.1,20.1,0,24862.72
6.1,20.1,0,23794.47
7.1,20.1,0,22846.03
8.1,20.1,0,21926.06
9.1,20.1,0,20393.87
20.1,0.1,0,31484.06
20.1,1.1,0,30022.36
20.1,2.1,0,28633.28
20.1,3.1,0,27262.72
20.1,4.1,0,26056.55
20.1,5.1,0,24862.72
20.1,6.1,0,23794.46
20.1,7.1,0,22846.03
20.1,8.1,0,21926.06
20.1,9.1,0,20393.87
0.1,21.1,0,31175.54
1.1,21.1,0,29813.86
2.1,21.1,0,28297.24
3.1,21.1,0,27063.62
4.1,21.1,0,25729.91
5.1,21.1,0,24501.86
6.1,21.1,0,23504.59
7.1,21.1,0,22529.18
8.1,21.1,0,21152.37
9.1,21.1,0,18917.47
10.1,20.1,0,15187.64
10.1,21.1,0,16850
21.1,0.1,0,31175.54
21.1,1.1,0,29813.87
21.1,2.1,0,28297.23
21.1,3.1,0,27063.62
21.1,4.1,0,25729.91
21.1,5.1,0,24501.86
21.1,6.1,0,23504.6
21.1,7.1,0,22529.18
21.1,8.1,0,21152.37
21.1,9.1,0,18917.47
20.1,10.1,0,15170.67
21.1,10.1,0,16850
0.1,22.1,0,31145.87
1.1,22.1,0,29680.81
2.1,22.1,0,28333.3
3.1,22.1,0,26909.78
4.1,22.1,0,25587.07
5.1,22.1,0,24439.15
6.1,22.1,0,23348.94
7.1,22.1,0,21980.95
8.1,22.1,0,19999.52
9.1,22.1,0,18362.94
10.1,22.1,0,16714.27
11.1,20.1,0,14678.15
11.1,21.1,0,14275.25
11.1,22.1,0,14619.16
22.1,0.1,0,31145.87
22.1,1.1,0,29680.81
22.1,2.1,0,28333.31
22.1,3.1,0,26909.79
22.1,4.1,0,25587.07
22.1,5.1,0,24439.15
22.1,6.1,0,23348.94
22.1,7.1,0,21980.95
22.1,8.1,0,19999.53
22.1,9.1,0,18362.94
22.1,10.1,0,16714.27
20.1,11.1,0,14678.15
21.1,11.1,0,14275.25
22.1,11.1,0,14619.15
0.1,23.1,0,30915.83
1.1,23.1,0,29776.38
2.1,23.1,0,28373.89
3.1,23.1,0,27036.45
4.1,23.1,0,25652.41
5.1,23.1,0,24408.41
6.1,23.1,0,22953.31
7.1,23.1,0,21168.44
8.1,23.1,0,19543.42
9.1,23.1,0,18053.94
10.1,23.1,0,16636.62
11.1,23.1,0,14892.07
12.1,20.1,0,14633.75
12.1,21.1,0,13873.56
12.1,22.1,0,13161.78
12.1,23.1,0,13238.21
23.1,0.1,0,30915.82
23.1,1.1,0,29776.38
23.1,2.1,0,28373.89
23.1,3.1,0,27036.45
23.1,4.1,0,25652.41
23.1,5.1,0,24408.41
23.1,6.1,0,22953.31
23.1,7.1,0,21168.44
23.1,8.1,0,19543.42
23.1,9.1,0,18053.93
23.1,10.1,0,16636.62
23.1,11.1,0,14892.07
20.1,12.1,0,14633.75
21.1,12.1,0,13873.56
22.1,12.1,0,13216.93
23.1,12.1,0,13238.21
0.1,24.1,0,30781.79
1.1,24.1,0,29620.09
2.1,24.1,0,28522.04
3.1,24.1,0,27277.46
4.1,24.1,0,25978.49
5.1,24.1,0,24515.37
6.1,24.1,0,22507.87
7.1,24.1,0,20815.45
8.1,24.1,0,19314.48
9.1,24.1,0,17980.31
10.1,24.1,0,16551.46
11.1,24.1,0,14991.48
12.1,24.1,0,13329.1
13.1,20.1,0,14362.69
13.1,21.1,0,13681.46
13.1,22.1,0,12925.72
13.1,23.1,0,12140.18
13.1,24.1,0,12060.42
24.1,0.1,0,30781.79
24.1,1.1,0,29620.09
24.1,2.1,0,28522.03
24.1,3.1,0,27277.46
24.1,4.1,0,25978.48
24.1,5.1,0,24515.37
24.1,6.1,0,22507.87
24.1,7.1,0,20815.46
24.1,8.1,0,19314.48
24.1,9.1,0,17980.32
24.1,10.1,0,16551.46
24.1,11.1,0,14991.48
24.1,12.1,0,13329.1
20.1,13.1,0,14362.69
21.1,13.1,0,13681.46
22.1,13.1,0,12925.73
23.1,13.1,0,12140.18
24.1,13.1,0,12060.42
0.1,25.1,0,30837.98
1.1,25.1,0,29648.54
2.1,25.1,0,28509.23
3.1,25.1,0,27510.39
4.1,25.1,0,26160.8
5.1,25.1,0,24222.91
6.1,25.1,0,22383.49
7.1,25.1,0,20694.22
8.1,25.1,0,19222.7
9.1,25.1,0,17938.71
10.1,25.1,0,16522.94
11.1,25.1,0,15096.89
12.1,25.1,0,13463.86
13.1,25.1,0,12006.14
14.1,20.1,0,14133.35
14.1,21.1,0,13467.31
14.1,22.1,0,12762.62
14.1,23.1,0,11983.85
14.1,24.1,0,11235.16
14.1,25.1,0,11220.42
25.1,0.1,0,30837.97
25.1,1.1,0,29648.54
25.1,2.1,0,28509.23
25.1,3.1,0,27510.38
25.1,4.1,0,26160.8
25.1,5.1,0,24222.91
25.1,6.1,0,22383.49
25.1,7.1,0,20694.23
25.1,8.1,0,19222.7
25.1,9.1,0,17938.71
25.1,10.1,0,16522.94
25.1,11.1,0,15096.89
25.1,12.1,0,13463.85
25.1,13.1,0,12006.14
20.1,14.1,0,14133.35
21.1,14.1,0,13467.31
22.1,14.1,0,12762.62
23.1,14.1,0,11983.85
24.1,14.1,0,11175.77
25.1,14.1,0,11220.42
0.1,26.1,0,30840.51
1.1,26.1,0,29690.33
2.1,26.1,0,28561.88
3.1,26.1,0,27397.62
4.1,26.1,0,25848.46
5.1,26.1,0,24209.61
6.1,26.1,0,22537.61
7.1,26.1,0,20828.04
8.1,26.1,0,19316.21
9.1,26.1,0,18016.3
10.1,26.1,0,16570.43
11.1,26.1,0,15078.32
12.1,26.1,0,13456.22
13.1,26.1,0,12135.72
14.1,26.1,0,11362.11
15.1,20.1,0,13966.35
15.1,21.1,0,13213.99
15.1,22.1,0,12516.79
15.1,23.1,0,12046.18
15.1,24.1,0,11525.52
15.1,25.1,0,10725.85
15.1,26.1,0,11770.83
26.1,0.1,0,30840.51
26.1,1.1,0,29690.33
26.1,2.1,0,28561.88
26.1,3.1,0,27397.61
26.1,4.1,0,25848.46
26.1,5.1,0,24209.61
26.1,6.1,0,22537.61
26.1,7.1,0,20828.04
26.1,8.1,0,19316.21
26.1,9.1,0,18016.31
26.1,10.1,0,16570.44
26.1,11.1,0,15078.32
26.1,12.1,0,13456.22
26.1,13.1,0,12135.72
26.1,14.1,0,11362.11
20.1,15.1,0,13966.35
21.1,15.1,0,13214
22.1,15.1,0,12516.79
23.1,15.1,0,12046.18
24.1,15.1,0,11525.52
25.1,15.1,0,10748.48
26.1,15.1,0,11770.83
0.1,27.1,0,30892.14
1.1,27.1,0,29802.46
2.1,27.1,0,28544.46
3.1,27.1,0,27012.9
4.1,27.1,0,25644.18
5.1,27.1,0,24343.72
6.1,27.1,0,22930.54
7.1,27.1,0,21211.05
8.1,27.1,0,19582.25
9.1,27.1,0,18154.68
10.1,27.1,0,16740.26
11.1,27.1,0,15007.33
12.1,27.1,0,13409.99
13.1,27.1,0,12414.62
14.1,27.1,0,12326.92
15.1,27.1,0,12294.41
16.1,20.1,0,13673.65
16.1,21.1,0,13057.46
16.1,22.1,0,12574.6
16.1,23.1,0,12207.3
16.1,24.1,0,11962.62
16.1,25.1,0,12286.61
16.1,26.1,0,11974.44
16.1,27.1,0,12525.59
27.1,0.1,0,30892.14
27.1,1.1,0,29802.46
27.1,2.1,0,28544.47
27.1,3.1,0,27012.9
27.1,4.1,0,25644.18
27.1,5.1,0,24343.72
27.1,6.1,0,22930.54
27.1,7.1,0,21211.06
27.1,8.1,0,19582.25
27.1,9.1,0,18154.68
27.1,10.1,0,16740.26
27.1,11.1,0,15007.33
27.1,12.1,0,13409.99
27.1,13.1,0,12414.62
27.1,14.1,0,12326.92
27.1,15.1,0,12294.41
20.1,16.1,0,13673.65
21.1,16.1,0,13057.46
22.1,16.1,0,12574.6
23.1,16.1,0,12207.29
24.1,16.1,0,11962.62
25.1,16.1,0,12286.6
26.1,16.1,0,11974.44
27.1,16.1,0,12525.59
0.1,28.1,0,31117.91
1.1,28.1,0,29865.51
2.1,28.1,0,28327.69
3.1,28.1,0,26938.61
4.1,28.1,0,25650.42
5.1,28.1,0,24366.09
6.1,28.1,0,23251.38
7.1,28.1,0,21981.62
8.1,28.1,0,20178.1
9.1,28.1,0,18484.39
10.1,28.1,0,16862.33
11.1,28.1,0,14729.88
12.1,28.1,0,13516.01
13.1,28.1,0,13342.62
14.1,28.1,0,13008.8
15.1,28.1,0,12985.47
16.1,28.1,0,12880.73
17.1,20.1,0,13572.71
17.1,21.1,0,13183.63
17.1,22.1,0,12734.92
17.1,23.1,0,12707.68
17.1,24.1,0,13343.18
17.1,25.1,0,13412.59
17.1,26.1,0,13332.01
17.1,27.1,0,12664.42
17.1,28.1,0,13080.65
28.1,0.1,0,31117.9
28.1,1.1,0,29865.51
28.1,2.1,0,28327.69
28.1,3.1,0,26938.61
28.1,4.1,0,25650.43
28.1,5.1,0,24366.09
28.1,6.1,0,23251.38
28.1,7.1,0,21981.62
28.1,8.1,0,20178.11
28.1,9.1,0,18484.39
28.1,10.1,0,16862.33
28.1,11.1,0,14729.88
28.1,12.1,0,13516.01
28.1,13.1,0,13342.62
28.1,14.1,0,13008.8
28.1,15.1,0,12985.47
28.1,16.1,0,12880.73
20.1,17.1,0,13572.71
21.1,17.1,0,13183.63
22.1,17.1,0,12734.92
23.1,17.1,0,12707.68
24.1,17.1,0,13343.18
25.1,17.1,0,13412.59
26.1,17.1,0,13332.01
27.1,17.1,0,12664.42
28.1,17.1,0,13080.65
0.1,29.1,0,31259.8
1.1,29.1,0,29706.43
2.1,29.1,0,28301.51
3.1,29.1,0,26863.52
4.1,29.1,0,25660.51
5.1,29.1,0,24473.31
6.1,29.1,0,23431.29
7.1,29.1,0,22365.91
8.1,29.1,0,21199.75
9.1,29.1,0,19111.31
10.1,29.1,0,16889
11.1,29.1,0,14535.25
12.1,29.1,0,14296.02
13.1,29.1,0,14120.5
14.1,29.1,0,13808.11
15.1,29.1,0,13545.15
16.1,29.1,0,13448.02
17.1,29.1,0,13489.78
18.1,20.1,0,13614.54
18.1,21.1,0,13258.34
18.1,22.1,0,13204.86
18.1,23.1,0,14125.74
18.1,24.1,0,14432.83
18.1,25.1,0,14481.95
18.1,26.1,0,14477.76
18.1,27.1,0,14262.85
18.1,28.1,0,13274.25
18.1,29.1,0,13638.12
29.1,0.1,0,31259.8
29.1,1.1,0,29706.42
29.1,2.1,0,28301.51
29.1,3.1,0,26863.52
29.1,4.1,0,25660.51
29.1,5.1,0,24473.31
29.1,6.1,0,23431.29
29.1,7.1,0,22365.91
29.1,8.1,0,21199.75
29.1,9.1,0,19111.31
29.1,10.1,0,16889
29.1,11.1,0,14535.25
29.1,12.1,0,14296.02
29.1,13.1,0,14120.5
29.1,14.1,0,13808.11
29.1,15.1,0,13545.15
29.1,16.1,0,13448.01
29.1,17.1,0,13489.78
20.1,18.1,0,13614.54
21.1,18.1,0,13258.34
22.1,18.1,0,13204.85
23.1,18.1,0,14125.73
24.1,18.1,0,14432.83
25.1,18.1,0,14481.95
26.1,18.1,0,14477.76
27.1,18.1,0,14262.84
28.1,18.1,0,13274.25
29.1,18.1,0,13638.12
0.1,30.1,0,30983.01
1.1,30.1,0,29479.5
2.1,30.1,0,28028.38
3.1,30.1,0,26732.09
4.1,30.1,0,25499.25
5.1,30.1,0,24327.86
6.1,30.1,0,23096.21
7.1,30.1,0,21847.08
8.1,30.1,0,20608.55
9.1,30.1,0,18337.95
19.1,20.1,0,13689.76
19.1,21.1,0,14124.06
19.1,22.1,0,15215.47
19.1,23.1,0,15382.2
19.1,24.1,0,15488.31
19.1,25.1,0,15471.55
19.1,26.1,0,15527.86
19.1,27.1,0,15510.26
19.1,28.1,0,15262.55
19.1,29.1,0,13874.02
30.1,0.1,0,30983
30.1,1.1,0,29479.5
30.1,2.1,0,28028.37
30.1,3.1,0,26732.08
30.1,4.1,0,25499.25
30.1,5.1,0,24327.86
30.1,6.1,0,23096.21
30.1,7.1,0,21847.08
30.1,8.1,0,20608.55
30.1,9.1,0,18337.95
20.1,19.1,0,13689.76
21.1,19.1,0,14124.06
22.1,19.1,0,15202.13
23.1,19.1,0,15382.2
24.1,19.1,0,15488.31
25.1,19.1,0,15471.55
26.1,19.1,0,15527.86
27.1,19.1,0,15510.26
28.1,19.1,0,15262.55
29.1,19.1,0,13874.02
0.1,31.1,0,28565.85
1.1,31.1,0,27005.26
2.1,31.1,0,25134.52
3.1,31.1,0,23361.89
4.1,31.1,0,21568.6
5.1,31.1,0,19649.73
6.1,31.1,0,17344.72
7.1,31.1,0,14934.42
8.1,31.1,0,13318.83
9.1,31.1,0,11347.45
20.1,20.1,0,17410.16
20.1,21.1,0,17104.78
20.1,22.1,0,16842.25
20.1,23.1,0,16675.04
20.1,24.1,0,16559.29
20.1,25.1,0,16550.13
20.1,26.1,0,16579.95
20.1,27.1,0,16733.52
20.1,28.1,0,16959.21
20.1,29.1,0,17254.33
31.1,0.1,0,28565.85
31.1,1.1,0,27005.26
31.1,2.1,0,25134.52
31.1,3.1,0,23361.89
31.1,4.1,0,21568.6
31.1,5.1,0,19649.73
31.1,6.1,0,17344.72
31.1,7.1,0,14934.42
31.1,8.1,0,13318.83
31.1,9.1,0,11347.45
21.1,20.1,0,17104.78
22.1,20.1,0,16842.25
23.1,20.1,0,16675.04
24.1,20.1,0,16559.29
25.1,20.1,0,16550.14
26.1,20.1,0,16579.95
27.1,20.1,0,16733.52
28.1,20.1,0,16959.21
29.1,20.1,0,17254.33
0.1,32.1,0,26188.13
1.1,32.1,0,24101.08
2.1,32.1,0,22188.2
3.1,32.1,0,20083.51
4.1,32.1,0,17890.6
5.1,32.1,0,16332.56
6.1,32.1,0,15078.68
7.1,32.1,0,13724.6
8.1,32.1,0,12060.65
9.1,32.1,0,11274.71
10.1,31.1,0,5186.487
10.1,32.1,0,9684.367
21.1,21.1,0,16678.55
21.1,22.1,0,16349.38
21.1,23.1,0,16254.77
21.1,24.1,0,16118.33
21.1,25.1,0,16119.78
21.1,26.1,0,16173.16
21.1,27.1,0,16317.01
21.1,28.1,0,16448.62
21.1,29.1,0,16863.09
20.1,30.1,0,14129.84
21.1,30.1,0,16828.37
32.1,0.1,0,26188.12
32.1,1.1,0,24101.08
32.1,2.1,0,22188.2
32.1,3.1,0,20083.52
32.1,4.1,0,17890.6
32.1,5.1,0,16332.56
32.1,6.1,0,15078.67
32.1,7.1,0,13724.59
32.1,8.1,0,12060.65
32.1,9.1,0,11274.71
31.1,10.1,0,5186.487
32.1,10.1,0,9684.367
22.1,21.1,0,16376.55
23.1,21.1,0,16254.77
24.1,21.1,0,16118.33
25.1,21.1,0,16119.79
26.1,21.1,0,16173.16
27.1,21.1,0,16317.01
28.1,21.1,0,16448.62
29.1,21.1,0,16863.1
30.1,20.1,0,14129.85
30.1,21.1,0,16828.37
0.1,33.1,0,23885.95
1.1,33.1,0,21733.72
2.1,33.1,0,20097.64
3.1,33.1,0,18549.13
4.1,33.1,0,17169.55
5.1,33.1,0,15980.21
6.1,33.1,0,14478.46
7.1,33.1,0,12908.08
8.1,33.1,0,12116.67
9.1,33.1,0,11374.38
10.1,33.1,0,10253.18
11.1,31.1,0,4812.877
11.1,32.1,0,4963.754
11.1,33.1,0,5725.315
22.1,22.1,0,16193.83
22.1,23.1,0,16009.16
22.1,24.1,0,15875.66
22.1,25.1,0,15946.75
22.1,26.1,0,16033.61
22.1,27.1,0,16130.67
22.1,28.1,0,16308.6
22.1,29.1,0,16598
22.1,30.1,0,16703.54
20.1,31.1,0,13865.89
21.1,31.1,0,13609.86
22.1,31.1,0,15150.42
33.1,0.1,0,23885.96
33.1,1.1,0,21733.72
33.1,2.1,0,20097.64
33.1,3.1,0,18549.13
33.1,4.1,0,17169.55
33.1,5.1,0,15980.21
33.1,6.1,0,14478.46
33.1,7.1,0,12908.08
33.1,8.1,0,12116.67
33.1,9.1,0,11374.38
33.1,10.1,0,10253.18
31.1,11.1,0,4812.877
32.1,11.1,0,4963.754
33.1,11.1,0,5725.315
23.1,22.1,0,16009.16
24.1,22.1,0,15875.66
25.1,22.1,0,15946.75
26.1,22.1,0,16033.61
27.1,22.1,0,16130.67
28.1,22.1,0,16291.34
29.1,22.1,0,16598
30.1,22.1,0,16703.54
31.1,20.1,0,13865.89
